avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
5.4,0.824,0.588,4.706,0.125,6.588,0.714,0.353,0.199,0.27,0.338,0.874,spam
7.0,0.798,0.023,0.2,0.112,7.1,0.028,0.4,0.0,0.0,-1.0,0.797,benign
7.0,0.741,0.037,0.286,0.13,5.714,0.05,0.714,0.0,0.0,-1.0,0.797,benign
10.0,0.705,0.033,0.182,0.18,3.909,0.047,0.455,0.262,0.0,-1.0,0.823,phishing
9.0,0.776,0.026,0.2,0.132,5.9,0.034,0.8,0.105,0.174,-1.0,0.699,benign
8.6,0.723,0.031,0.2,0.154,4.7,0.043,0.4,0.0,0.0,-1.0,0.797,benign
4.0,0.654,0.039,0.182,0.212,3.091,0.059,0.727,0.115,0.0,-1.0,0.895,Defacement
3.6,0.478,0.044,0.118,0.37,1.294,0.091,0.353,0.087,0.444,-1.0,0.788,spam
8.714,0.736,0.022,0.118,0.187,3.941,0.03,0.588,0.286,0.556,-1.0,0.816,malware
5.8,0.753,0.023,0.133,0.169,4.467,0.03,0.6,0.079,0.149,-1.0,0.898,benign
4.556,0.702,0.107,0.5,0.214,3.278,0.153,0.611,0.036,0.107,0.333,0.83,malware
4.769,0.833,0.022,0.25,0.089,9.375,0.027,0.625,0.067,0.0,-1.0,0.917,benign
3.714,0.635,0.039,0.167,0.231,2.75,0.061,0.75,0.0,0.0,-1.0,0.907,benign
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0.0,0.0,0.784,malware
3.375,0.872,0.718,7.409,0.097,9.0,0.823,0.773,0.251,0.363,0.204,0.801,spam
8.0,0.721,0.023,0.118,0.198,3.647,0.032,0.588,0.349,0.533,-1.0,0.874,malware
3.625,0.655,0.036,0.167,0.218,3.0,0.056,0.833,0.073,0.114,-1.0,0.861,benign
13.5,0.865,0.454,5.333,0.085,10.167,0.525,0.75,0.234,0.292,0.172,0.861,benign
3.0,0.79,0.7,5.0,0.14,5.643,0.886,0.5,0.02,0.0,0.03,0.836,phishing
3.6,0.81,0.612,4.733,0.129,6.267,0.755,0.667,0.216,0.284,0.418,0.898,spam
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.075,0.214,-1.0,0.917,phishing
14.0,0.774,0.017,0.105,0.165,4.684,0.023,0.632,0.122,0.167,-1.0,0.817,malware
6.4,0.61,0.034,0.125,0.271,2.25,0.056,0.813,0.0,0.0,-1.0,0.863,benign
4.214,0.745,0.02,0.118,0.174,4.294,0.027,0.824,0.082,0.0,-1.0,0.816,benign
2.5,0.974,0.958,54.4,0.018,55.333,0.983,0.667,0.146,0.15,0.152,0.864,spam
2.8,0.742,0.436,3.0,0.145,5.111,0.587,0.667,0.113,0.162,0.222,0.86,benign
5.375,0.641,0.026,0.095,0.269,2.381,0.04,0.714,0.013,0.067,-1.0,0.87,malware
2.6,0.698,0.359,2.375,0.151,4.625,0.514,0.75,0.094,0.139,0.211,0.917,benign
2.8,0.709,0.364,2.222,0.164,4.333,0.513,0.667,0.036,0.033,0.05,0.86,benign
4.7,0.784,0.136,1.0,0.136,5.75,0.174,0.75,0.08,0.113,0.0,0.89,benign
4.6,0.697,0.273,1.385,0.197,3.539,0.391,0.539,0.046,0.0,0.0,0.86,malware
5.2,0.556,0.037,0.118,0.315,1.765,0.067,0.471,0.0,0.0,-1.0,0.816,Defacement
2.5,0.84,0.757,6.4,0.118,7.1,0.901,0.65,0.053,0.065,0.07,0.821,Defacement
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
4.2,0.772,0.362,2.091,0.173,4.455,0.469,0.773,0.173,0.339,0.435,0.801,spam
4.75,0.648,0.028,0.111,0.254,2.556,0.044,0.611,0.0,0.0,-1.0,0.883,phishing
3.5,0.362,0.043,0.087,0.489,0.739,0.118,0.696,0.0,0.0,-1.0,0.832,phishing
3.8,0.489,0.043,0.118,0.362,1.353,0.087,0.353,0.106,0.5,-1.0,0.788,spam
13.5,0.872,0.48,5.917,0.081,10.75,0.55,0.75,0.264,0.325,0.155,0.861,benign
4.692,0.851,0.023,0.333,0.069,12.333,0.027,0.667,0.103,0.0,-1.0,1.0,malware
3.714,0.611,0.037,0.143,0.259,2.357,0.061,0.786,0.0,0.0,-1.0,0.85,benign
4.375,0.869,0.02,0.333,0.061,14.333,0.023,0.667,0.091,0.0,-1.0,1.0,malware
4.9,0.773,0.027,0.2,0.133,5.8,0.035,0.7,0.16,0.546,-1.0,0.819,benign
3.5,0.818,0.669,5.4,0.124,6.6,0.818,0.667,0.231,0.301,0.4,0.898,spam
3.5,0.884,0.739,8.364,0.088,10.0,0.836,0.773,0.145,0.215,0.029,0.801,spam
4.75,0.373,0.034,0.067,0.509,0.733,0.091,0.9,0.0,0.0,-1.0,0.798,Defacement
5.167,0.507,0.028,0.071,0.394,1.286,0.056,0.464,0.0,0.0,-1.0,0.84,spam
2.667,0.761,0.667,3.714,0.18,4.238,0.876,0.714,0.248,0.33,0.372,0.802,Defacement
2.5,0.974,0.957,53.6,0.018,54.533,0.983,0.667,0.161,0.166,0.168,0.864,spam
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0.0,0.0,0.747,malware
4.0,0.759,0.491,2.75,0.179,4.25,0.647,0.75,0.241,0.377,0.473,0.766,spam
19.5,0.586,0.029,0.091,0.314,1.864,0.049,0.636,0.557,0.923,-1.0,0.809,phishing
2.667,0.763,0.679,3.708,0.183,4.167,0.89,0.417,0.069,-1.0,-1.0,0.721,Defacement
5.571,0.692,0.031,0.154,0.2,3.462,0.044,0.769,0.0,0.0,-1.0,0.818,malware
5.5,0.787,0.361,3.667,0.098,8.0,0.458,1.0,0.279,0.368,0.182,1.0,benign
4.667,0.415,0.049,0.118,0.415,1.0,0.118,0.588,0.0,0.0,-1.0,0.874,phishing
5.444,0.64,0.023,0.08,0.281,2.28,0.035,0.72,0.0,0.0,-1.0,0.774,malware
8.4,0.73,0.032,0.2,0.159,4.6,0.044,0.7,0.238,0.625,-1.0,0.857,benign
2.667,0.82,0.721,6.154,0.117,7.0,0.879,0.539,0.054,0.067,0.075,0.818,Defacement
4.857,0.702,0.035,0.2,0.175,4.0,0.05,0.4,0.035,0.222,-1.0,0.819,benign
4.333,0.39,0.049,0.111,0.439,0.889,0.125,0.611,0.0,0.0,-1.0,0.819,phishing
5.429,0.655,0.119,0.455,0.262,2.5,0.182,0.864,0.095,0.348,0.7,0.76,malware
4.565,0.814,0.013,0.091,0.141,5.773,0.016,0.682,0.058,0.067,-1.0,0.87,phishing
3.5,0.79,0.645,4.211,0.153,5.158,0.816,0.632,0.032,0.044,0.05,0.743,Defacement
3.5,0.782,0.551,4.3,0.128,6.1,0.705,0.5,0.064,0.055,0.07,0.88,spam
4.444,0.696,0.029,0.143,0.203,3.429,0.042,0.5,0.348,-1.0,-1.0,0.887,malware
8.091,0.8,0.016,0.111,0.144,5.556,0.02,0.611,0.192,0.688,-1.0,0.883,phishing
4.571,0.691,0.036,0.2,0.182,3.8,0.053,0.7,0.018,0.0,-1.0,1.0,Defacement
2.0,0.512,0.439,1.091,0.402,1.273,0.857,0.303,0.061,0.122,0.139,0.791,Defacement
4.2,0.51,0.041,0.118,0.347,1.471,0.08,0.353,0.204,0.444,-1.0,0.788,spam
4.75,0.688,0.448,1.87,0.24,2.87,0.652,0.652,0.167,0.226,0.279,0.87,spam
4.167,0.37,0.025,0.046,0.543,0.682,0.067,0.227,0.012,0.0,-1.0,0.729,phishing
5.6,0.75,0.42,2.333,0.18,4.167,0.56,0.611,0.02,0.038,0.048,0.883,Defacement
5.125,0.727,0.03,0.182,0.167,4.364,0.042,0.455,0.061,0.079,-1.0,0.895,spam
5.0,0.383,0.043,0.091,0.468,0.818,0.111,0.682,0.0,0.0,-1.0,0.822,phishing
4.4,0.491,0.038,0.1,0.377,1.3,0.077,0.65,0.0,0.0,-1.0,0.797,phishing
7.375,0.778,0.033,0.231,0.144,5.385,0.043,0.769,0.233,0.0,0.0,0.917,phishing
3.125,0.672,0.156,0.714,0.219,3.071,0.233,0.714,0.172,0.2,0.4,0.798,malware
2.909,0.671,0.057,0.25,0.229,2.938,0.085,0.688,0.1,0.0,0.0,0.844,spam
2.75,0.513,0.128,0.417,0.308,1.667,0.25,1.0,0.256,0.143,0.4,0.684,Defacement
2.0,0.133,0.044,0.063,0.711,0.188,0.333,0.313,0.0,0.0,-1.0,0.816,phishing
4.833,0.648,0.037,0.182,0.204,3.182,0.057,0.727,0.13,0.0,-1.0,1.0,benign
5.429,0.71,0.032,0.2,0.161,4.4,0.046,0.7,0.113,0.226,-1.0,0.857,benign
7.667,0.773,0.08,0.6,0.133,5.8,0.103,0.4,0.0,0.0,0.0,0.797,benign
3.2,0.731,0.462,2.571,0.18,4.071,0.632,0.714,0.077,0.0,0.0,0.747,malware
2.667,0.713,0.623,2.714,0.23,3.107,0.874,0.321,0.115,0.151,0.171,0.814,spam
4.071,0.787,0.023,0.167,0.135,5.833,0.029,0.75,0.112,0.0,-1.0,1.0,benign
3.333,0.547,0.141,0.409,0.344,1.591,0.257,0.682,0.141,0.3,1.0,0.814,malware
3.077,0.765,0.029,0.222,0.132,5.778,0.039,0.667,0.029,1.0,-1.0,0.93,malware
3.0,0.728,0.602,2.952,0.204,3.571,0.827,0.429,0.107,0.175,0.177,0.818,spam
4.333,0.554,0.268,0.833,0.321,1.722,0.484,0.778,0.125,0.233,0.467,0.803,benign
3.1,0.708,0.139,0.714,0.194,3.643,0.196,0.571,0.125,0.167,0.4,0.723,malware
9.0,0.887,0.596,6.833,0.087,10.167,0.672,0.708,0.182,0.283,0.305,0.805,phishing
3.5,0.722,0.472,2.615,0.181,4.0,0.654,0.539,0.069,0.078,0.118,0.834,spam
2.5,0.926,0.878,17.333,0.051,18.267,0.949,0.667,0.132,0.145,0.15,0.864,spam
4.0,0.5,0.035,0.091,0.379,1.318,0.069,0.318,0.0,0.0,-1.0,0.87,phishing
4.188,0.796,0.019,0.143,0.136,5.857,0.024,0.786,0.078,0.0,-1.0,0.873,benign
4.083,0.763,0.025,0.167,0.15,5.083,0.033,0.75,0.125,-1.0,-1.0,0.861,benign
4.727,0.747,0.024,0.143,0.169,4.429,0.032,0.786,0.096,1.0,-1.0,0.798,benign
3.5,0.552,0.241,0.737,0.328,1.684,0.438,0.421,0.052,0.125,0.214,0.833,Defacement
4.111,0.703,0.031,0.167,0.188,3.75,0.044,0.833,0.078,-1.0,-1.0,0.861,benign
4.6,0.812,0.029,0.333,0.087,9.333,0.036,0.667,0.13,0.0,-1.0,1.0,malware
4.333,0.691,0.029,0.143,0.206,3.357,0.043,0.786,0.0,0.0,-1.0,0.925,malware
2.667,0.775,0.69,4.046,0.171,4.546,0.89,0.546,0.047,0.061,0.067,0.829,Defacement
4.0,0.612,0.313,1.105,0.284,2.158,0.512,0.632,0.0,0.0,0.0,0.867,malware
2.667,0.794,0.716,4.591,0.156,5.091,0.902,0.546,0.057,0.072,0.079,0.829,Defacement
2.5,0.5,0.208,0.588,0.354,1.412,0.417,0.588,0.042,0.105,0.2,0.788,Defacement
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0.0,-1.0,0.892,malware
2.667,0.791,0.719,4.4,0.163,4.84,0.909,0.44,0.046,0.058,0.064,0.832,Defacement
3.0,0.396,0.042,0.091,0.458,0.864,0.105,0.591,0.0,0.0,-1.0,0.842,phishing
3.333,0.61,0.049,0.222,0.22,2.778,0.08,0.444,0.0,0.0,-1.0,0.93,phishing
4.286,0.667,0.037,0.182,0.204,3.273,0.056,0.818,0.148,0.0,-1.0,0.842,phishing
3.8,0.59,0.051,0.222,0.231,2.556,0.087,0.667,0.18,0.444,-1.0,0.93,Defacement
3.333,0.747,0.611,3.412,0.179,4.177,0.817,0.588,0.316,0.429,0.517,0.845,Defacement
2.75,0.852,0.747,7.571,0.099,8.643,0.876,0.429,0.028,0.035,0.038,0.798,Defacement
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
10.833,0.761,0.022,0.133,0.163,4.667,0.029,0.533,0.283,0.393,-1.0,0.851,malware
4.143,0.621,0.035,0.143,0.241,2.571,0.056,0.5,0.035,0.133,-1.0,0.822,benign
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.0,0.0,-1.0,0.917,phishing
5.077,0.78,0.02,0.133,0.15,5.2,0.026,0.8,0.05,0.065,-1.0,0.898,benign
2.667,0.756,0.669,3.542,0.189,4.0,0.885,0.5,0.055,0.074,0.082,0.816,Defacement
5.429,0.579,0.026,0.08,0.329,1.76,0.046,0.72,0.0,0.0,-1.0,0.721,phishing
2.667,0.732,0.598,3.267,0.183,4.0,0.817,0.4,0.073,0.102,0.122,0.804,Defacement
5.429,0.698,0.032,0.167,0.191,3.667,0.046,0.75,0.127,0.0,-1.0,0.861,benign
4.2,0.784,0.529,3.6,0.147,5.333,0.675,0.667,0.226,0.311,0.426,0.898,spam
5.0,0.711,0.024,0.118,0.205,3.471,0.034,0.824,0.096,0.0,-1.0,0.799,benign
4.2,0.821,0.61,5.0,0.122,6.733,0.743,0.667,0.195,0.253,0.343,0.898,spam
4.0,0.318,0.046,0.087,0.523,0.609,0.143,0.696,0.0,0.0,-1.0,0.858,phishing
6.167,0.618,0.029,0.105,0.279,2.211,0.048,0.632,0.059,0.0,-1.0,0.867,malware
2.25,0.736,0.491,3.714,0.132,5.571,0.667,0.714,0.264,0.368,0.539,0.898,benign
3.6,0.781,0.5,3.727,0.134,5.818,0.641,0.727,0.061,0.096,0.122,0.895,Defacement
4.125,0.661,0.032,0.143,0.226,2.929,0.049,0.786,0.113,1.0,-1.0,0.887,benign
2.0,0.429,0.143,0.353,0.405,1.059,0.333,0.588,0.071,0.177,0.5,0.845,Defacement
2.8,0.529,0.059,0.222,0.265,2.0,0.111,0.667,0.059,0.167,-1.0,0.93,Defacement
3.0,0.333,0.061,0.133,0.455,0.733,0.182,0.4,0.0,0.0,-1.0,0.804,Defacement
2.667,0.695,0.561,2.556,0.22,3.167,0.807,0.333,0.037,0.054,0.065,0.857,Defacement
3.0,0.759,0.647,3.571,0.181,4.191,0.852,0.429,0.086,0.132,0.133,0.818,spam
3.889,0.697,0.118,0.563,0.211,3.313,0.17,0.813,0.04,0.15,0.333,0.895,malware
3.8,0.489,0.043,0.118,0.362,1.353,0.087,0.353,0.106,0.5,-1.0,0.788,spam
3.667,0.468,0.17,0.444,0.383,1.222,0.364,0.444,0.043,0.095,0.25,0.82,Defacement
6.143,0.853,0.017,0.2,0.086,9.9,0.02,0.7,0.103,0.0,-1.0,1.0,benign
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.075,0.214,-1.0,0.917,phishing
3.0,0.756,0.522,3.133,0.167,4.533,0.691,0.8,0.133,0.208,0.213,0.864,phishing
5.25,0.69,0.028,0.133,0.211,3.267,0.041,0.6,0.014,0.077,-1.0,0.817,phishing
3.818,0.667,0.026,0.105,0.244,2.737,0.039,0.474,0.141,0.259,-1.0,0.734,Defacement
2.6,0.747,0.54,3.133,0.172,4.333,0.723,0.533,0.184,0.214,0.255,0.817,malware
2.75,0.696,0.549,2.333,0.235,2.958,0.789,0.708,0.039,0.061,0.071,0.761,Defacement
5.286,0.747,0.217,1.286,0.169,4.429,0.29,0.786,0.012,0.033,0.056,0.887,benign
4.133,0.835,0.022,0.286,0.077,10.857,0.026,0.714,0.121,0.066,-1.0,1.0,benign
4.571,0.623,0.033,0.125,0.262,2.375,0.053,0.375,0.049,0.177,-1.0,0.832,Defacement
6.833,0.687,0.03,0.143,0.209,3.286,0.044,0.5,0.343,0.81,-1.0,0.836,malware
2.25,0.736,0.491,3.714,0.132,5.571,0.667,0.714,0.264,0.368,0.539,0.898,benign
4.333,0.783,0.033,0.333,0.1,7.833,0.043,0.667,0.4,0.727,-1.0,1.0,benign
4.4,0.759,0.259,1.474,0.176,4.316,0.342,0.474,0.111,0.14,0.036,0.734,Defacement
3.667,0.463,0.122,0.333,0.366,1.267,0.263,0.533,0.049,0.111,0.4,0.77,Defacement
3.75,0.753,0.519,3.231,0.161,4.692,0.689,0.769,0.21,0.283,0.333,0.86,malware
11.0,0.578,0.024,0.071,0.337,1.714,0.042,0.643,0.229,0.563,-1.0,0.784,phishing
3.0,0.775,0.606,4.778,0.127,6.111,0.782,0.667,0.113,0.148,0.186,1.0,malware
2.667,0.859,0.806,7.546,0.107,8.046,0.938,0.409,0.097,0.114,0.121,0.788,Defacement
4.5,0.628,0.039,0.167,0.235,2.667,0.063,0.833,0.02,0.1,-1.0,0.814,phishing
2.667,0.738,0.631,3.25,0.194,3.8,0.855,0.4,0.029,0.04,0.046,0.789,Defacement
3.75,0.587,0.333,1.042,0.32,1.833,0.568,0.75,0.16,0.211,0.32,0.866,spam
6.333,0.672,0.031,0.143,0.219,3.071,0.047,0.5,0.391,0.81,-1.0,0.775,malware
4.833,0.597,0.035,0.125,0.281,2.125,0.059,0.5,0.053,0.0,-1.0,0.77,phishing
3.667,0.54,0.04,0.125,0.32,1.688,0.074,0.625,0.0,0.0,-1.0,0.832,phishing
4.875,0.708,0.031,0.167,0.185,3.833,0.044,0.75,0.092,1.0,-1.0,0.861,benign
4.0,0.824,0.624,5.2,0.12,6.867,0.757,0.733,0.232,0.284,0.321,0.932,malware
3.6,0.774,0.527,3.5,0.151,5.143,0.681,0.571,0.172,0.2,0.245,0.784,malware
5.0,0.747,0.023,0.133,0.172,4.333,0.031,0.8,0.241,1.0,-1.0,0.898,benign
4.6,0.786,0.029,0.25,0.114,6.875,0.036,0.625,0.0,0.0,-1.0,0.917,benign
4.25,0.5,0.05,0.154,0.325,1.539,0.1,0.769,0.075,0.214,-1.0,0.917,phishing
3.6,0.823,0.637,5.267,0.121,6.8,0.775,0.667,0.242,0.313,0.491,0.898,spam
2.5,0.935,0.893,20.0,0.045,20.933,0.955,0.667,0.164,0.178,0.183,0.864,spam
3.636,0.694,0.028,0.133,0.208,3.333,0.04,0.8,0.0,0.0,-1.0,0.885,benign
6.308,0.81,0.017,0.133,0.129,6.267,0.021,0.6,0.0,0.0,-1.0,0.77,benign
4.0,0.721,0.029,0.167,0.177,4.083,0.041,0.75,0.0,0.0,-1.0,1.0,benign
5.75,0.482,0.037,0.071,0.519,0.929,0.077,0.893,0.0,0.0,-1.0,0.778,malware
3.375,0.63,0.037,0.154,0.241,2.615,0.059,0.769,0.13,-1.0,-1.0,0.818,benign
3.25,0.61,0.195,0.889,0.22,2.778,0.32,0.778,0.146,0.158,0.375,1.0,Defacement
4.667,0.55,0.033,0.1,0.333,1.65,0.061,0.85,0.1,-1.0,-1.0,0.844,benign
4.5,0.777,0.354,2.091,0.169,4.591,0.455,0.773,0.185,0.359,0.413,0.801,spam
2.667,0.652,0.528,1.958,0.27,2.417,0.81,0.583,0.045,0.07,0.085,0.823,Defacement
4.111,0.726,0.032,0.2,0.161,4.5,0.044,0.5,0.0,0.0,-1.0,0.88,spam
3.875,0.839,0.022,0.25,0.086,9.75,0.026,0.625,0.065,0.0,-1.0,0.917,benign
5.35,0.876,0.014,0.182,0.076,11.546,0.016,0.546,0.131,0.097,-1.0,0.895,benign
9.0,0.645,0.032,0.133,0.242,2.667,0.05,0.533,0.258,0.5,-1.0,0.817,phishing
2.667,0.77,0.691,3.84,0.18,4.28,0.897,0.44,0.05,0.066,0.073,0.832,Defacement
7.143,0.747,0.027,0.167,0.16,4.667,0.036,0.5,0.307,0.81,-1.0,0.75,malware
3.5,0.789,0.615,4.267,0.144,5.467,0.781,0.667,0.24,0.329,0.479,0.898,spam
3.5,0.805,0.646,4.867,0.133,6.067,0.802,0.667,0.23,0.306,0.469,0.898,spam
2.909,0.671,0.057,0.25,0.229,2.938,0.085,0.688,0.086,0.0,0.0,0.844,spam
7.833,0.697,0.026,0.125,0.211,3.313,0.038,0.625,0.342,0.625,-1.0,0.863,phishing
2.667,0.773,0.673,4.111,0.164,4.722,0.871,0.833,0.091,0.119,0.135,0.867,Defacement
5.091,0.767,0.023,0.154,0.151,5.077,0.03,0.769,0.093,0.042,-1.0,0.834,benign
8.333,0.609,0.022,0.069,0.315,1.931,0.036,0.69,0.196,0.563,-1.0,0.728,phishing
4.889,0.747,0.108,0.643,0.169,4.429,0.145,0.786,0.036,0.107,0.333,0.887,benign
3.636,0.694,0.028,0.133,0.208,3.333,0.04,0.8,0.042,0.0,-1.0,0.795,benign
3.75,0.782,0.282,2.444,0.115,6.778,0.361,0.778,0.231,-1.0,0.273,0.93,benign
2.667,0.725,0.612,3.0,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
5.0,0.575,0.05,0.2,0.25,2.3,0.087,0.7,0.025,0.0,-1.0,0.94,phishing
3.833,0.549,0.039,0.125,0.314,1.75,0.071,0.625,0.059,0.188,-1.0,0.938,spam
3.833,0.622,0.044,0.2,0.222,2.8,0.071,0.7,0.0,0.0,-1.0,0.797,phishing
3.143,0.528,0.038,0.111,0.34,1.556,0.071,0.389,0.0,0.0,-1.0,0.857,benign
2.667,0.811,0.744,5.083,0.146,5.542,0.917,0.417,0.104,-1.0,-1.0,0.721,Defacement
3.417,0.667,0.026,0.105,0.244,2.737,0.039,0.421,0.218,0.0,-1.0,0.817,phishing
5.0,0.767,0.521,3.8,0.137,5.6,0.679,0.7,0.315,0.418,0.605,0.88,benign
3.2,0.465,0.047,0.125,0.372,1.25,0.1,0.688,0.0,0.0,-1.0,0.875,phishing
8.75,0.567,0.03,0.091,0.328,1.727,0.053,0.727,0.0,0.0,-1.0,0.862,Defacement
4.2,0.813,0.467,5.0,0.093,8.714,0.574,0.714,0.08,0.1,0.171,0.898,benign
2.5,0.74,0.606,3.15,0.192,3.85,0.818,0.65,0.067,0.096,0.111,0.821,Defacement
4.0,0.396,0.042,0.091,0.458,0.864,0.105,0.682,0.083,1.0,-1.0,0.87,phishing
5.75,0.653,0.102,0.5,0.204,3.2,0.156,0.5,0.041,0.118,0.4,0.88,spam
1.333,0.154,0.051,0.077,0.667,0.231,0.333,0.615,0.0,0.0,-1.0,0.84,Defacement
2.0,0.407,0.074,0.222,0.333,1.222,0.182,0.667,0.0,0.0,-1.0,0.93,Defacement
3.8,0.746,0.032,0.222,0.143,5.222,0.043,0.778,0.0,0.0,-1.0,0.86,benign
2.75,0.703,0.539,2.45,0.22,3.2,0.766,0.7,0.066,0.102,0.122,0.783,Defacement
3.6,0.769,0.517,3.357,0.154,5.0,0.671,0.571,0.176,0.207,0.255,0.784,malware
7.539,0.853,0.016,0.167,0.093,9.167,0.018,0.5,0.0,0.0,-1.0,0.907,benign
2.667,0.879,0.812,10.308,0.079,11.154,0.924,0.769,0.049,0.056,0.06,0.86,Defacement
13.0,0.636,0.03,0.118,0.258,2.471,0.048,0.824,0.364,0.75,-1.0,0.799,phishing
1.0,0.691,0.618,3.0,0.206,3.357,0.894,0.714,0.088,0.0,0.0,0.747,malware
1.0,0.768,0.716,4.533,0.158,4.867,0.932,0.733,0.084,0.015,0.015,0.77,malware
2.667,0.72,0.61,2.905,0.21,3.429,0.847,0.524,0.04,0.056,0.066,0.832,Defacement
3.0,0.759,0.647,3.571,0.181,4.191,0.852,0.429,0.086,0.132,0.133,0.818,spam
11.333,0.833,0.108,1.1,0.098,8.5,0.129,0.5,0.265,0.409,0.182,0.88,spam
2.667,0.79,0.674,4.923,0.137,5.769,0.853,0.308,0.021,0.027,0.031,0.818,Defacement
2.667,0.788,0.708,4.409,0.161,4.909,0.898,0.546,0.058,0.075,0.083,0.829,Defacement
4.333,0.727,0.03,0.182,0.167,4.364,0.042,0.727,0.0,0.0,-1.0,0.947,benign
3.923,0.768,0.024,0.167,0.146,5.25,0.032,0.75,0.0,0.0,-1.0,0.907,benign
4.333,0.571,0.036,0.118,0.304,1.882,0.063,0.588,0.036,0.0,-1.0,0.845,phishing
5.0,0.849,0.02,0.25,0.081,10.5,0.024,0.625,0.061,0.0,-1.0,0.917,benign
4.333,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.09,0.0,-1.0,0.834,benign
9.0,0.756,0.026,0.167,0.154,4.917,0.034,0.583,0.474,0.568,-1.0,0.907,malware
2.667,0.832,0.74,6.769,0.109,7.615,0.889,0.539,0.059,0.071,0.08,0.818,Defacement
11.6,0.785,0.025,0.2,0.127,6.2,0.032,0.8,0.127,0.217,-1.0,0.699,benign
5.3,0.697,0.023,0.1,0.225,3.1,0.032,0.85,0.067,-1.0,-1.0,0.844,benign
4.118,0.811,0.019,0.154,0.123,6.615,0.023,0.846,0.057,-1.0,-1.0,0.875,benign
2.667,0.675,0.542,2.25,0.241,2.8,0.804,0.4,0.024,0.036,0.044,0.789,Defacement
4.333,0.734,0.031,0.2,0.156,4.7,0.043,0.8,0.234,0.326,-1.0,0.88,benign
4.667,0.803,0.513,3.75,0.137,5.875,0.638,0.25,0.18,0.304,0.35,0.77,spam
6.25,0.786,0.223,1.533,0.146,5.4,0.284,0.8,0.117,0.029,0.087,0.851,benign
5.167,0.581,0.032,0.105,0.307,1.895,0.056,0.737,0.065,0.286,-1.0,0.817,spam
3.0,0.767,0.589,3.786,0.156,4.929,0.768,0.357,0.089,0.125,0.151,0.836,Defacement
4.667,0.803,0.513,3.75,0.137,5.875,0.638,0.25,0.214,0.362,0.417,0.77,spam
6.909,0.821,0.019,0.167,0.113,7.25,0.023,0.75,0.0,0.0,-1.0,0.861,benign
3.714,0.64,0.04,0.111,0.36,1.778,0.063,0.444,0.0,0.0,-1.0,0.767,malware
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0.0,0.0,0.784,malware
3.667,0.764,0.529,2.955,0.179,4.273,0.692,0.773,0.195,0.349,0.354,0.801,spam
3.5,0.629,0.029,0.105,0.271,2.316,0.046,0.474,0.086,0.231,-1.0,0.734,Defacement
16.0,0.654,0.039,0.182,0.212,3.091,0.059,0.455,0.346,0.563,-1.0,0.823,phishing
4.556,0.714,0.029,0.154,0.186,3.846,0.04,0.769,0.071,0.116,-1.0,0.917,benign
5.25,0.721,0.029,0.167,0.177,4.083,0.041,0.75,0.103,1.0,-1.0,0.861,benign
13.333,0.597,0.028,0.091,0.306,1.955,0.047,0.546,0.292,0.656,-1.0,0.793,phishing
4.75,0.682,0.03,0.143,0.212,3.214,0.044,0.786,0.046,0.177,-1.0,0.925,malware
5.0,0.49,0.041,0.111,0.367,1.333,0.083,0.5,0.061,0.0,-1.0,0.857,phishing
3.0,0.7,0.433,2.364,0.183,3.818,0.619,0.727,0.05,0.086,0.115,0.842,benign
2.667,0.72,0.585,3.0,0.195,3.688,0.814,0.625,0.061,0.086,0.104,0.895,Defacement
2.667,0.772,0.683,4.0,0.171,4.524,0.884,0.524,0.057,0.075,0.083,0.832,Defacement
4.0,0.609,0.031,0.111,0.281,2.167,0.051,0.611,0.0,0.0,-1.0,0.83,malware
2.667,0.702,0.571,2.667,0.214,3.278,0.814,0.444,0.06,0.086,0.104,0.847,Defacement
5.125,0.632,0.026,0.095,0.276,2.286,0.042,0.714,0.013,0.0,-1.0,0.87,malware
2.667,0.75,0.64,3.556,0.18,4.167,0.853,0.444,0.05,0.068,0.078,0.783,Defacement
2.667,0.74,0.635,3.3,0.192,3.85,0.857,0.4,0.029,0.04,0.046,0.789,Defacement
4.941,0.813,0.016,0.125,0.13,6.25,0.02,0.438,0.016,0.048,-1.0,0.906,phishing
2.667,0.747,0.6,3.75,0.16,4.667,0.804,0.75,0.027,0.036,0.044,0.843,Defacement
